Timestamp,Symbol,Action,Quantity,Price,Status,Mode,StrategyID,OrderID
2026-01-22T17:44:46.314923,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.315145,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.315356,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.315538,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.315778,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.316034,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.316234,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.316475,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.316718,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.317061,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.317410,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.317672,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.317929,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.318273,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.318530,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.318845,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.319068,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.319433,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.319770,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.320068,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.320336,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.320665,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.320916,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.321141,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.321392,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.321859,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.322126,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.322377,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
